"data","temp_max_dia","temp_min_dia","umidade_max_dia","umidade_min_dia","vento_medio_dia","chuva_total_dia"
2015-10-29,25.4,18.4,88,53,2.75,0.2
2015-10-30,30.9,17.4,84,28,3.27916666666667,0
2015-10-31,29.8,18.5,87,36,2.04583333333333,0
2015-11-01,22.3,18.8,91,73,2.07916666666667,37.6
2015-11-02,27.5,18.6,92,54,2.00833333333333,36.6
2015-11-03,25.4,20.6,90,62,2.19583333333333,1.6
2015-11-04,27.5,18.6,91,56,1.39166666666667,42.2
2015-11-05,25.1,18.3,91,64,0.920833333333333,3.8
2015-11-06,23.3,19,89,71,1.175,0.4
2015-11-07,20.3,17.1,91,74,1.49166666666667,1.2
2015-11-08,24,17.7,89,66,1.40833333333333,0.6
2015-11-09,30.2,18.9,91,40,1.15833333333333,14.8
2015-11-10,32,19.7,87,33,1.46666666666667,0
2015-11-11,32.9,20.1,85,31,1.00833333333333,0.2
2015-11-12,32.4,20.9,81,34,1.775,0
2015-11-13,29.7,20.3,85,45,1.80416666666667,0.2
2015-11-14,30.1,19.5,89,46,1.975,15.8
2015-11-15,29.9,19.5,87,42,1.7375,8.6
2015-11-16,25.4,19.7,81,62,1.95416666666667,0
2015-11-17,29.8,19,85,48,1.68333333333333,0.4
2015-11-18,30.2,18.3,90,44,2.22916666666667,13.4
2015-11-19,30.4,23.3,73,45,2.09166666666667,0
2015-11-20,27.1,19.9,84,49,3.42916666666667,7.4
2015-11-21,23.9,17.2,89,64,2.0125,7
2015-11-22,29.7,17.3,84,45,2.025,0.8
2015-11-23,23.3,19.7,91,73,0.5375,18.2
2015-11-24,22.5,19.5,90,67,1.575,0.6
2015-11-25,25.1,19.6,88,62,1.5,0.6
2015-11-26,27.8,19.3,88,47,1.81666666666667,0.2
2015-11-27,29,17.9,82,43,2.79583333333333,0
2015-11-28,29.9,19,86,49,2.03333333333333,3.6
2015-11-29,26.1,20.3,90,62,1.125,33.2
2015-11-30,23.6,17.1,91,68,2.2,4.2
2015-12-01,26.1,16.8,87,57,2.32083333333333,0.2
2015-12-02,29.9,18.8,88,49,1.71666666666667,0
2015-12-03,26.4,20.3,84,60,1.70416666666667,0
2015-12-04,29.2,19.3,83,48,1.90416666666667,0.2
2015-12-05,30.8,19.8,86,39,1.8375,0
2015-12-06,28.3,20.6,86,51,1.24166666666667,9.8
2015-12-07,23.9,18.2,92,59,1.8,37.8
2015-12-08,28.1,18.3,86,52,2.29166666666667,0
2015-12-09,27.8,19.9,85,56,2.11666666666667,0
2015-12-10,27,22.3,76,49,3.5125,0
2015-12-11,30.2,20.8,80,40,2.46666666666667,0
2015-12-12,31,20.7,86,41,1.87083333333333,12.6
2015-12-13,31.2,19.7,87,41,1.9125,2.4
2015-12-14,32.7,21.1,82,34,1.625,0
2015-12-15,32.8,20.6,85,35,2.36666666666667,5.4
2015-12-16,25.9,20.4,86,57,1.875,1.4
2015-12-17,29.1,19.3,85,48,1.83333333333333,0.4
2015-12-18,33.4,19.9,83,29,2.07916666666667,0
2015-12-19,31.6,20.1,86,41,2.19166666666667,9.2
2015-12-20,29.5,19.5,88,44,1.45,28.4
2015-12-21,29.8,20,91,46,1.85833333333333,43.8
2015-12-22,32.2,20,91,37,1.49166666666667,4.4
2015-12-23,32.1,22.1,83,37,1.79583333333333,0
2015-12-24,31.7,19.7,87,42,1.775,41.2
2015-12-25,31.2,17.8,92,46,0.970833333333333,87.2
2015-12-26,29.9,19.1,90,45,1.75833333333333,13.4
2015-12-27,28.6,21.2,86,53,2.24166666666667,0
2015-12-28,26.8,21,86,57,2.6875,6.8
2015-12-29,24,20.2,86,69,2.17083333333333,9.6
2015-12-30,22.4,20,84,67,2.92083333333333,0.6
2015-12-31,28.9,20.6,81,49,3.69166666666667,0
2016-01-01,30.5,20.7,92,45,2.70416666666667,46
2016-01-02,27.1,21.1,92,64,1.4875,5.4
2016-01-03,24.2,20,88,70,1.94166666666667,1
2016-01-04,26.5,18.3,86,50,3.13333333333333,0.2
2016-01-05,30.1,18.2,82,35,2.9125,0
2016-01-06,32,18.5,83,27,2.14166666666667,0
2016-01-07,32.6,19.1,80,30,2.00833333333333,0
2016-01-08,34.3,21.6,73,30,1.48333333333333,0
2016-01-09,30.5,21.3,90,47,1.3875,13.8
2016-01-10,28.5,20.7,90,51,1.63333333333333,15.2
2016-01-11,23.5,20.8,86,74,3.18333333333333,11.8
2016-01-12,25.5,21.6,87,70,2.61666666666667,6.6
2016-01-13,30,21.8,87,51,1.675,0.2
2016-01-14,26.7,21.3,91,60,1.98333333333333,13.4
2016-01-15,22.5,19.5,92,83,1.15,25.6
2016-01-16,25.8,18.4,84,51,2.49166666666667,0
2016-01-17,27.1,15.7,83,37,3.17083333333333,0
2016-01-18,23.2,17.6,89,60,3.29583333333333,0.2
2016-01-19,22.3,17.7,89,62,3.39166666666667,0.2
2016-01-20,23.3,17.9,83,66,3.01666666666667,0
2016-01-21,26,17,84,41,3.2875,0
2016-01-22,24.8,16.3,80,52,3.04583333333333,0
2016-01-23,28.4,18,81,47,2.33333333333333,0
2016-01-24,28.3,18.8,85,48,1.60416666666667,3.2
2016-01-25,32.3,19,90,33,1.71666666666667,0
2016-01-26,33.1,20.8,83,34,2.24583333333333,0.4
2016-01-27,30.6,19.1,92,48,1.05,35.6
2016-01-28,29.4,20.6,89,49,1.9,0.6
2016-01-29,28.9,21.2,84,50,2.34166666666667,0
2016-01-30,30.8,20.8,85,40,1.64583333333333,2.4
2016-01-31,33.3,21.5,71,16,1.50416666666667,0
2016-02-01,32.9,22.6,62,23,1.37916666666667,0
2016-02-02,32,22.4,81,32,1.60416666666667,5
2016-02-03,32.3,20.8,80,37,2.01666666666667,3.4
2016-02-04,29.5,21.4,81,45,1.87916666666667,0
2016-02-05,33.6,21.4,84,28,1.5125,1.4
2016-02-06,29.5,19.9,90,50,1.57083333333333,17
2016-02-07,30.9,20.4,89,39,1.9125,0.2
2016-02-08,33.2,20.8,86,31,1.86190476190476,0
2016-02-09,NA,NA,NA,NA,NA,NA
2016-02-10,NA,NA,NA,NA,NA,NA
2016-02-11,28,21.7,85,55,2.61111111111111,0
2016-02-12,28.7,18.6,84,37,2.56666666666667,0
2016-02-13,30.8,19,79,39,2.1875,0
2016-02-14,32.9,20.3,83,29,1.79583333333333,0
2016-02-15,31.3,20.7,91,46,1.55833333333333,19.8
2016-02-16,28.4,20.3,89,50,1.58333333333333,2.8
2016-02-17,30.7,21.6,84,44,1.6625,0.8
2016-02-18,31.9,21.4,84,42,2.07916666666667,4.4
2016-02-19,31.9,21,84,42,1.27916666666667,0
2016-02-20,31.6,19.7,92,41,1.63333333333333,31.2
2016-02-21,25.7,19.4,93,59,1.2875,68.8
2016-02-22,24.2,20.1,91,71,1.49583333333333,6
2016-02-23,26.6,20.7,90,53,1.99583333333333,0.6
2016-02-24,29.5,20.5,89,46,1.54166666666667,10
2016-02-25,30.7,20.6,84,33,1.69166666666667,0.4
2016-02-26,30.4,20.7,86,43,2.20416666666667,21.4
2016-02-27,25.2,22,79,62,2.14166666666667,0.2
2016-02-28,27.8,20.4,92,57,1.8625,14.6
2016-02-29,21.3,18.6,92,65,2.24166666666667,15.8
2016-03-01,20.3,16.7,91,73,2.08333333333333,37
2016-03-02,24.4,18.3,93,68,2.17083333333333,19
2016-03-03,25.3,19.2,92,60,1.89166666666667,8
2016-03-04,28,19,93,50,2.8625,25
2016-03-05,28.8,19.6,84,41,2.04166666666667,0
2016-03-06,30.8,20.3,88,38,1.76666666666667,3.2
2016-03-07,31.7,19.7,89,39,1.56666666666667,11.2
2016-03-08,30,20.2,87,44,2.0375,0
2016-03-09,31.7,20.7,86,36,2.0625,0
2016-03-10,25.2,20.6,88,60,1.29583333333333,20.2
2016-03-11,26.3,19,94,68,2.15,82.8
2016-03-12,27.9,20.1,86,47,1.7125,0
2016-03-13,23.7,18.4,85,57,2.35833333333333,0
2016-03-14,27.7,19.1,87,49,2.32916666666667,0
2016-03-15,28.7,19.7,83,45,2.28333333333333,0
2016-03-16,26.3,19.9,86,53,2.25416666666667,0.8
2016-03-17,29.2,19.6,82,42,2.27916666666667,0
2016-03-18,29.7,19.3,85,39,1.6125,0
2016-03-19,31.6,18.6,88,25,1.45416666666667,0
2016-03-20,28.9,18.7,85,36,2.00833333333333,0
2016-03-21,30.8,20.2,81,32,2.40833333333333,0
2016-03-22,30.6,21.1,85,39,1.6625,0.2
2016-03-23,29,20.6,88,43,1.1375,4.6
2016-03-24,27.5,19,87,47,2.3375,0.2
2016-03-25,29,20.1,90,50,2.51666666666667,21.4
2016-03-26,28.3,19.9,89,52,1.99583333333333,1
2016-03-27,29.5,21.5,73,50,1.82083333333333,0
2016-03-28,30.6,21.8,85,45,1.11666666666667,0
2016-03-29,31.2,19.5,89,37,1.47083333333333,14.6
2016-03-30,30,20.8,85,47,1.95833333333333,0
2016-03-31,31.3,20.9,86,36,1.60416666666667,0.6
2016-04-01,29.6,20.9,84,40,1.75833333333333,0
2016-04-02,29.6,18.8,87,38,1.67083333333333,0
2016-04-03,31.8,19.7,88,35,1.44583333333333,0
2016-04-04,29.2,21,87,45,1.42916666666667,0
2016-04-05,29.8,19.6,81,34,2.10833333333333,0
2016-04-06,30.1,19.2,84,32,1.57083333333333,0
2016-04-07,32.1,19.2,82,22,1.15416666666667,0
2016-04-08,30.6,20.8,79,43,1.10416666666667,0
2016-04-09,32.8,19.9,89,25,1.02916666666667,0
2016-04-10,31.4,21.5,82,36,1.15,0
2016-04-11,29.6,21,83,44,2.1,0
2016-04-12,32,20,82,35,1.72083333333333,0
2016-04-13,31.4,20.7,83,33,1.75,0
2016-04-14,31.6,19.8,84,31,1.4625,0
2016-04-15,32.7,21.6,77,27,1.1125,0
2016-04-16,31.6,20.7,83,30,1.46666666666667,0
2016-04-17,30.9,19.6,74,27,1.10833333333333,0
2016-04-18,32,20.5,78,28,1.22083333333333,0
2016-04-19,31.4,21.1,74,31,1.40416666666667,0
2016-04-20,31.2,21.9,74,33,0.9125,0
2016-04-21,31.5,20.3,73,25,1.29583333333333,0
2016-04-22,31.5,20.2,72,27,0.970833333333333,0
2016-04-23,31.2,20.5,85,30,1.35416666666667,0
2016-04-24,31,20.7,72,30,1.01666666666667,0
2016-04-25,30.6,21.1,67,29,1.79583333333333,0
2016-04-26,26.3,20.5,72,42,2.90833333333333,0
2016-04-27,21.1,16,88,64,3.5875,1.8
2016-04-28,21.2,12.8,79,41,1.92916666666667,0
2016-04-29,16.5,12.3,87,71,2.15,0
2016-04-30,21.7,12.5,87,34,1.6375,0
2016-05-01,20.9,11.4,76,26,1.9375,0
2016-05-02,23.4,10.4,85,27,1.9875,0
2016-05-03,25.5,13.3,85,29,1.775,0
2016-05-04,25.5,14.2,86,31,1.175,0
2016-05-05,25.3,15.1,83,37,1.56666666666667,0
2016-05-06,26.7,15.2,86,31,1.98333333333333,0
2016-05-07,23.4,17.2,85,58,0.741666666666667,0
2016-05-08,23.4,17.6,84,56,1.36666666666667,0
2016-05-09,25.1,17,88,48,1.2,0
2016-05-10,24.2,18.4,86,51,2.23333333333333,0
2016-05-11,24,16,87,52,1.17916666666667,0
2016-05-12,22.5,16.9,89,53,1.70416666666667,0.6
2016-05-13,21.9,15.5,87,58,2.0625,0
2016-05-14,22.8,15.5,79,47,2.95833333333333,0
2016-05-15,26.3,15.5,81,39,2.60833333333333,0
2016-05-16,27.1,18.3,84,48,2.25,5.4
2016-05-17,24.7,15.7,88,45,1.65,2
2016-05-18,17.1,14.6,91,80,0.929166666666667,25.2
2016-05-19,16.2,14.2,91,82,0.520833333333333,5.2
2016-05-20,23.7,14.1,91,64,0.691666666666667,0.4
2016-05-21,19.7,14.5,92,75,0.954166666666666,38.4
2016-05-22,26.3,15.6,88,45,1.55,0.2
2016-05-23,21.7,12.5,89,42,2.2125,16.8
2016-05-24,18.4,10,91,53,2.54583333333333,0.6
2016-05-25,21.4,12.8,86,48,2.59583333333333,0
2016-05-26,24.1,14,87,40,1.72916666666667,0
2016-05-27,20,15.9,83,66,1.47916666666667,0
2016-05-28,21.7,16.2,85,58,1.98333333333333,0
2016-05-29,22.3,15.1,86,54,2.84166666666667,0
2016-05-30,21,14.7,86,56,3.08333333333333,3.4
2016-05-31,23.8,15.5,89,54,2.54166666666667,8.2
2016-06-01,23.5,17.5,87,59,1.3875,4.2
2016-06-02,23.8,15.2,90,51,2.475,18.6
2016-06-03,21,15.8,90,68,1.50833333333333,16.4
2016-06-04,19.9,15.3,92,79,0.9125,16.6
2016-06-05,22.4,16.9,94,71,1.03333333333333,63.4
2016-06-06,23.8,16.3,93,67,1.47083333333333,42.6
2016-06-07,20.7,12.5,94,81,0.329166666666667,32.4
2016-06-08,19,10.8,92,35,0.554166666666667,0
2016-06-09,16.9,9.3,86,44,0.8625,0
2016-06-10,18.6,5.9,92,25,1,0
2016-06-11,16.9,7.2,76,28,0.758333333333333,0
2016-06-12,16.9,6.5,88,17,1.04583333333333,0
2016-06-13,16.9,4,85,43,2.20833333333333,0
2016-06-14,20.2,7.6,87,39,2.0125,0
2016-06-15,23.1,8.8,92,40,0.6375,0.4
2016-06-16,25.5,11.3,90,31,0.408333333333333,0
2016-06-17,25.4,12.5,89,33,1.05416666666667,0
2016-06-18,21.7,13.1,88,53,0.925,0
2016-06-19,24.5,12.9,89,38,1.75416666666667,0
2016-06-20,16,12.1,92,73,1.74583333333333,0.2
2016-06-21,14.3,11.9,86,74,2.40416666666667,0
2016-06-22,21.2,12.6,85,54,2.14166666666667,0
2016-06-23,24.1,12.5,91,43,1.06666666666667,2.8
2016-06-24,21.2,11.7,89,51,1.70833333333333,0
2016-06-25,20.6,13.1,88,48,2.7375,0
2016-06-26,22.6,13.5,85,34,2.35,0
2016-06-27,22.2,11.3,92,42,1.20416666666667,0
2016-06-28,20.9,11.1,93,50,0.975,0
2016-06-29,24.2,12.9,92,45,0.983333333333334,0
2016-06-30,23.8,14.1,86,40,0.7375,0
2016-07-01,24.3,13.7,89,45,1.04583333333333,0
2016-07-02,25.8,14.5,95,34,1,0.2
2016-07-03,26.2,14.4,88,35,0.779166666666667,0
2016-07-04,26.7,14.5,91,27,1.13333333333333,0
2016-07-05,26.1,13.7,85,31,0.875,0
2016-07-06,26.2,17.7,65,36,3.69583333333333,0
2016-07-07,23.4,12.5,70,17,2.37083333333333,0
2016-07-08,20.6,9.6,75,23,1.40416666666667,0
2016-07-09,23.2,8.6,86,36,1.60833333333333,0
2016-07-10,28,11.6,86,29,0.95,0
2016-07-11,28.4,14.7,84,27,1.625,0
2016-07-12,28.6,19.7,52,27,2.34166666666667,0
2016-07-13,26,15.9,76,39,1.49583333333333,0
2016-07-14,27.8,15.3,87,26,1.36666666666667,0
2016-07-15,28.9,18.4,48,21,2.39583333333333,0
2016-07-16,24,17,84,36,2.72916666666667,6.2
2016-07-17,19.5,11,85,20,1.9875,0
2016-07-18,17.6,9.2,80,37,1.69583333333333,0
2016-07-19,16.9,9.7,78,50,2.17916666666667,0
2016-07-20,18.1,10.7,85,44,1.58333333333333,0
2016-07-21,18.2,11.4,82,52,1.80416666666667,0
2016-07-22,18,11.5,84,52,1.98333333333333,0
2016-07-23,23.9,11.6,83,43,2.37083333333333,0
2016-07-24,27.3,13,92,29,1.32916666666667,0
2016-07-25,25.7,14.3,81,31,0.858333333333333,0
2016-07-26,26.9,12.9,82,27,2.15416666666667,0
2016-07-27,27.7,14.5,71,31,2.93333333333333,0
2016-07-28,19.5,11.2,81,41,3.05833333333333,0
2016-07-29,18.4,12.5,82,59,2.8,0
2016-07-30,23.9,13.7,83,41,2.34583333333333,0
2016-07-31,24.1,14,86,36,1.81666666666667,0
2016-08-01,25,14.2,77,33,1.22083333333333,0
2016-08-02,21.5,14.4,81,44,1.50833333333333,0
2016-08-03,22.7,14.2,84,48,2.175,0
2016-08-04,25.4,15.2,83,38,2.32083333333333,0
2016-08-05,27,14,90,29,0.970833333333333,0
2016-08-06,28.1,16,76,25,1.60416666666667,0
2016-08-07,23.9,16.3,73,33,1.67083333333333,0
2016-08-08,19,14.2,89,66,2.25833333333333,0
2016-08-09,22.5,15.2,88,50,1.04166666666667,0
2016-08-10,20,12.2,89,48,1.89583333333333,0.4
2016-08-11,14.9,9.3,79,63,2.05,0
2016-08-12,19.5,10.8,87,43,1.825,0
2016-08-13,26.6,10.8,82,15,1.9,0
2016-08-14,29.8,11.9,73,13,1.02083333333333,0
2016-08-15,30.1,14.5,85,21,1.40833333333333,4.8
2016-08-16,22.9,15.2,78,44,2.21666666666667,0.2
2016-08-17,28.9,15.7,78,29,2.30416666666667,0
2016-08-18,23.4,15.4,90,59,2.44166666666667,12.6
2016-08-19,27.6,14,87,46,2.15833333333333,0
2016-08-20,22.3,16,87,66,1.1875,6.2
2016-08-21,18.7,9.7,91,76,2.41666666666667,47.2
2016-08-22,15,8.8,90,62,2.38333333333333,2.8
2016-08-23,20.9,9.8,84,42,2.69583333333333,0
2016-08-24,23.5,13.2,82,33,2.83333333333333,0
2016-08-25,26.2,13.4,86,27,1.92916666666667,0
2016-08-26,28.7,12.7,88,17,0.745833333333333,0
2016-08-27,28.6,13.5,79,18,1.1125,0
2016-08-28,30.4,14.3,72,20,1.325,0
2016-08-29,31.6,16.9,68,20,1.07916666666667,0
2016-08-30,28.4,19.1,57,35,1.32083333333333,2.2
2016-08-31,22.6,14.9,84,54,2.54166666666667,12
2016-09-01,23.7,13.9,88,42,1.675,0
2016-09-02,25.2,15.7,84,50,2.64583333333333,0
2016-09-03,25.5,18.1,83,49,2.39583333333333,0
2016-09-04,21.1,17.3,86,58,1.22083333333333,0
2016-09-05,24.1,17.3,84,53,1.41666666666667,0
2016-09-06,19.8,16.6,89,68,2.72083333333333,11.2
2016-09-07,19.3,16.5,80,65,2.8375,0
2016-09-08,25.9,12.3,83,21,1.20416666666667,0
2016-09-09,22.8,14.1,86,49,2.57916666666667,0
2016-09-10,27.4,16.2,82,41,2.64583333333333,0
2016-09-11,29.6,17.1,84,30,2.325,0
2016-09-12,30.9,16.9,88,21,1.69583333333333,0
2016-09-13,31.8,19.9,57,17,2.4375,0
2016-09-14,27.8,22.2,56,25,2.32916666666667,0
2016-09-15,24.9,15.5,68,21,2.17083333333333,0
2016-09-16,19.7,13,81,61,2.8125,0
2016-09-17,28.4,15.6,82,40,2.27916666666667,0
2016-09-18,32.8,17.5,86,28,1.94166666666667,4
2016-09-19,27.3,16.3,87,38,1.75416666666667,2
2016-09-20,18.1,13.2,86,62,2.27916666666667,0
2016-09-21,20.3,11.1,84,47,2.60833333333333,0.2
2016-09-22,23.9,13.1,85,34,3.4625,0
2016-09-23,29.5,14.2,79,27,2.64583333333333,0
2016-09-24,20.2,14.4,82,63,1.94583333333333,0
2016-09-25,16.8,13.1,87,69,2.14583333333333,0.4
2016-09-26,20.7,12.5,83,51,2.15833333333333,0
2016-09-27,24,11.6,82,29,2.41666666666667,0
2016-09-28,27.9,13.9,79,31,2.55833333333333,0
2016-09-29,26.7,13.9,85,20,1.675,0
2016-09-30,22.2,14.2,82,49,3.26666666666667,0
2016-10-01,20.3,13.5,87,55,3.14583333333333,0
2016-10-02,24.4,15.5,80,42,3.24166666666667,0
2016-10-03,18.2,16.3,88,74,2.2875,11.6
2016-10-04,23.3,15.9,90,52,1.4625,6.8
2016-10-05,21.6,14.5,86,54,2.2875,0
2016-10-06,25.7,15.5,80,30,2.8625,0
2016-10-07,21.3,13.4,84,47,2.025,0
2016-10-08,27.4,13,85,26,1.425,0
2016-10-09,24.1,15.8,75,40,2.0625,0
2016-10-10,22.8,15.4,84,51,3.24583333333333,0
2016-10-11,24.3,15.1,86,52,2.72083333333333,0.8
2016-10-12,30.8,15.6,87,28,1.80833333333333,0
2016-10-13,29.7,18.1,88,37,2.3125,20
2016-10-14,26.9,17.6,89,52,1.61666666666667,4.8
2016-10-15,29.3,19,86,45,1.875,0
2016-10-16,32.4,19,89,31,1.26666666666667,0
2016-10-17,35.2,19.6,89,22,1.8375,6.2
2016-10-18,33.7,20.4,83,26,1.65833333333333,11
2016-10-19,36.1,20,85,25,1.65,0
2016-10-20,34.1,20.2,87,31,2.33333333333333,5.4
2016-10-21,23.6,18.5,86,64,2.47083333333333,3.6
2016-10-22,21.1,17.2,84,67,2.7,0
2016-10-23,28.3,17.5,83,46,2.5625,0
2016-10-24,31.5,19.2,83,38,1.85416666666667,0
2016-10-25,22.1,19.3,90,71,1.42083333333333,13.6
2016-10-26,30,19.6,88,45,2.20416666666667,0
2016-10-27,27,18.6,91,51,3.41666666666667,19.4
2016-10-28,25,14.2,75,35,2.42083333333333,0
2016-10-29,22.4,12.3,77,41,3.1625,0
2016-10-30,24.2,15.2,80,45,3.52083333333333,0
2016-10-31,30.4,16.9,79,35,2.38333333333333,0
2016-11-01,29.7,18.6,78,36,2.51666666666667,0
2016-11-02,31.3,21.3,64,31,2.64583333333333,0
2016-11-03,24.1,16.6,89,56,2.075,9.8
2016-11-04,19.4,16.4,89,74,2.0125,1.2
2016-11-05,21.4,15.5,81,62,2.60833333333333,0
2016-11-06,27.2,15.9,91,42,1.875,37.6
2016-11-07,28.6,16.7,90,37,1.40416666666667,0.8
2016-11-08,29.3,16.5,85,31,1.68333333333333,0
2016-11-09,31.1,17.8,90,28,2.44166666666667,30.2
2016-11-10,29.9,17.3,87,40,2.34583333333333,6
2016-11-11,32.4,19.1,84,28,2.12083333333333,0
2016-11-12,25.6,17.2,85,61,2.82083333333333,3.4
2016-11-13,18.6,16.9,89,79,2.3875,22
2016-11-14,21.8,16.9,90,68,2.82916666666667,12.2
2016-11-15,24.5,17.5,89,61,1.7,1.4
2016-11-16,29.1,16.9,90,37,2.18333333333333,15.2
2016-11-17,30.6,18.6,89,30,1.6375,1.2
2016-11-18,21.2,14.1,81,63,2.475,0.2
2016-11-19,19.6,12.9,83,42,3.025,0.4
2016-11-20,25.1,12,81,28,2.59166666666667,0
2016-11-21,29.3,13.7,84,26,1.94166666666667,0
2016-11-22,26.5,18,81,27,1.875,0
2016-11-23,27.6,18.1,87,53,1.93333333333333,4.8
2016-11-24,26.6,18.2,85,48,1.84166666666667,0
2016-11-25,29.5,19.3,79,37,2.45833333333333,0
2016-11-26,30.9,18.3,85,35,2.23333333333333,0
2016-11-27,31.6,19.7,85,36,1.93333333333333,0.2
2016-11-28,31.8,21.3,85,37,1.50416666666667,4.8
2016-11-29,25.4,17.1,89,65,1.75416666666667,21.8
2016-11-30,19.4,14.9,90,61,3.1125,1
2016-12-01,22.6,15.4,82,56,3.2625,0
2016-12-02,28.1,17.4,79,43,2.48333333333333,0
2016-12-03,29.8,18.9,89,45,2.52083333333333,15.8
2016-12-04,29.9,18.2,82,25,4.625,0
2016-12-05,27.8,15.8,89,34,2.5,7
2016-12-06,30.8,16,74,26,1.6875,0
2016-12-07,31.2,18.4,77,31,1.25833333333333,0.2
2016-12-08,31.5,19.8,81,35,1.98333333333333,0
2016-12-09,30.2,20.9,84,39,1.93333333333333,0.6
2016-12-10,30.6,20.7,87,43,2.02083333333333,5.8
2016-12-11,28.9,21.3,89,54,3.10416666666667,11
2016-12-12,23.4,19.3,91,75,1.00416666666667,43.2
2016-12-13,31.3,19.6,89,39,1.4875,0
2016-12-14,26.2,18.9,82,55,2.13333333333333,0
2016-12-15,18.9,15.6,87,65,3.40833333333333,0.4
2016-12-16,23.2,14.4,79,54,3.36666666666667,0
2016-12-17,28.5,16.1,82,33,2.78333333333333,0
2016-12-18,29.3,16.4,91,34,2.1625,54.2
2016-12-19,30,17.8,85,38,1.41666666666667,0
2016-12-20,30.2,18.3,82,38,2.13333333333333,5.8
2016-12-21,30.2,17.9,84,33,1.675,1.6
2016-12-22,30.9,19.9,81,32,1.9375,0
2016-12-23,33.7,20.1,84,24,1.5875,12.2
2016-12-24,33.3,19.4,84,25,1.86666666666667,4
2016-12-25,31.1,20.8,71,41,1.63333333333333,0
2016-12-26,34,20.8,78,26,1.63333333333333,0
2016-12-27,33.4,24.2,64,34,1.9125,0
2016-12-28,33.3,22.8,65,31,1.24583333333333,0
2016-12-29,34,21.1,82,26,1.5375,1.2
2016-12-30,31.4,22.2,80,34,2.14583333333333,0
2016-12-31,31.7,22.5,75,36,1.83333333333333,0.2
2017-01-01,31.8,18.7,90,36,2.18333333333333,15.4
2017-01-02,31.6,21.6,84,35,2.275,2.4
2017-01-03,31.5,19.8,86,37,2.16666666666667,6
2017-01-04,30.1,19.7,87,40,1.99583333333333,0.4
2017-01-05,31.3,23.1,74,38,2.425,0
2017-01-06,30.8,22.1,77,37,1.99166666666667,0
2017-01-07,30.7,18.9,92,43,1.37083333333333,78
2017-01-08,31,20.4,91,42,1.39166666666667,11
2017-01-09,30.8,21.1,87,43,1.8,6.8
2017-01-10,30.5,20.7,86,44,3.07916666666667,9.6
2017-01-11,30.3,21.3,85,44,1.6125,14.2
2017-01-12,25.9,20.8,87,58,2.05,3.2
2017-01-13,28.5,19.2,87,47,1.775,3
2017-01-14,32.4,20.7,81,32,1.63333333333333,0
2017-01-15,30.8,20.8,84,41,1.55833333333333,0
2017-01-16,29.3,18.8,93,50,1.51666666666667,120.8
2017-01-17,24,19.2,91,68,2.47083333333333,35.2
2017-01-18,23.4,19.9,89,74,1.48333333333333,51.4
2017-01-19,26,19.5,89,59,1.42916666666667,8.4
2017-01-20,24.7,18.6,90,63,0.895833333333333,17.8
2017-01-21,22.1,18,91,76,1.45416666666667,47.8
2017-01-22,22.6,17.1,90,71,0.9625,10.2
2017-01-23,25.9,18.5,89,59,1.00416666666667,8.8
2017-01-24,29.6,19.6,90,45,1.75416666666667,8.8
2017-01-25,28.4,21,82,47,2.7875,1.4
2017-01-26,25.3,19.2,86,61,1.89583333333333,9
2017-01-27,26,20.1,87,60,0.85,11.6
2017-01-28,30.1,20.4,86,44,2.46666666666667,0
2017-01-29,32.6,20.9,85,24,2.27916666666667,0
2017-01-30,29.3,19,85,43,2.51666666666667,4.4
2017-01-31,29.4,20.1,85,38,2.19166666666667,0.8
2017-02-01,27.7,19.1,90,50,1.4625,26.4
2017-02-02,27.4,19.3,90,50,1.85833333333333,1.4
2017-02-03,29.1,20.5,84,47,2.31666666666667,0.8
2017-02-04,28.3,19.8,86,53,1.82083333333333,13.2
2017-02-05,31.6,19.6,90,38,1.64583333333333,0
2017-02-06,31,19.7,90,39,1.80833333333333,37.6
2017-02-07,29.3,19.2,89,47,1.6625,1.2
2017-02-08,28.7,20.6,82,40,3,0
2017-02-09,27.9,19,78,41,2.97916666666667,0
2017-02-10,29.4,19.7,76,43,2.90833333333333,0
2017-02-11,31.2,21,83,33,2.35416666666667,0
2017-02-12,31.6,21.5,79,33,1.95833333333333,0
2017-02-13,31.6,22.4,68,30,2.0625,0
2017-02-14,32.4,21.3,76,25,1.87916666666667,0
2017-02-15,32.3,22,74,32,1.95416666666667,0
2017-02-16,32.2,21.1,78,36,1.80833333333333,0
2017-02-17,33.5,20.9,76,27,1.825,0
2017-02-18,33.9,20.9,60,21,1.45416666666667,0
2017-02-19,34.3,22.2,71,27,1.4375,0.2
2017-02-20,33.9,21.2,77,21,2.27916666666667,0
2017-02-21,32.2,19.8,80,28,2.59166666666667,0
2017-02-22,33.1,20.5,81,26,1.67083333333333,0.6
2017-02-23,32.8,21.3,76,29,1.59583333333333,0
2017-02-24,29.8,18.1,91,42,2.0625,32.8
2017-02-25,24.2,18.8,88,61,1.8375,2.6
2017-02-26,28,19.6,86,48,1.25416666666667,12.6
2017-02-27,29.3,19.9,85,42,1.75,0
2017-02-28,30.1,19,88,43,2.2875,0.2
2017-03-01,30.9,21.2,81,40,2.0625,0.2
2017-03-02,28.8,22.8,70,48,2.4625,0
2017-03-03,28.5,20.3,89,54,1.7625,12.4
